"Year",".chain",".iteration",".draw","variable","value"
2022,3,160,760,"logit_rho_t",1.13626
2022,3,161,761,"logit_rho_t",0.48124
2022,3,162,762,"logit_rho_t",0.417039
2022,3,163,763,"logit_rho_t",0.5383
2022,3,164,764,"logit_rho_t",0.356397
2022,3,165,765,"logit_rho_t",0.637611
2022,3,166,766,"logit_rho_t",-0.445709
2022,3,167,767,"logit_rho_t",0.0422289
2022,3,168,768,"logit_rho_t",0.308125
2022,3,169,769,"logit_rho_t",0.280026
2022,3,170,770,"logit_rho_t",-0.417719
2022,3,171,771,"logit_rho_t",-0.593425
2022,3,172,772,"logit_rho_t",-0.50224
2022,3,173,773,"logit_rho_t",0.0607128
2022,3,174,774,"logit_rho_t",-0.153494
2022,3,175,775,"logit_rho_t",1.2381
2022,3,176,776,"logit_rho_t",0.6267
2022,3,177,777,"logit_rho_t",-0.0162801
2022,3,178,778,"logit_rho_t",0.25511
2022,3,179,779,"logit_rho_t",0.523742
2022,3,180,780,"logit_rho_t",0.925638
2022,3,181,781,"logit_rho_t",1.02379
2022,3,182,782,"logit_rho_t",0.444442
2022,3,183,783,"logit_rho_t",0.909417
2022,3,184,784,"logit_rho_t",1.53985
2022,3,185,785,"logit_rho_t",0.308639
2022,3,186,786,"logit_rho_t",0.222337
2022,3,187,787,"logit_rho_t",0.67132
2022,3,188,788,"logit_rho_t",0.950461
2022,3,189,789,"logit_rho_t",0.653968
2022,3,190,790,"logit_rho_t",0.802713
2022,3,191,791,"logit_rho_t",-0.498466
2022,3,192,792,"logit_rho_t",-0.710932
2022,3,193,793,"logit_rho_t",-0.170812
2022,3,194,794,"logit_rho_t",0.115884
2022,3,195,795,"logit_rho_t",-0.0213867
2022,3,196,796,"logit_rho_t",0.732164
2022,3,197,797,"logit_rho_t",0.629889
2022,3,198,798,"logit_rho_t",-0.2883
2022,3,199,799,"logit_rho_t",0.0636988
2022,3,200,800,"logit_rho_t",-0.0282712
2022,3,201,801,"logit_rho_t",0.626502
2022,3,202,802,"logit_rho_t",0.142521
2022,3,203,803,"logit_rho_t",-0.41262
2022,3,204,804,"logit_rho_t",0.338997
2022,3,205,805,"logit_rho_t",-0.0896215
2022,3,206,806,"logit_rho_t",-0.222478
2022,3,207,807,"logit_rho_t",-0.0903006
2022,3,208,808,"logit_rho_t",0.154505
2022,3,209,809,"logit_rho_t",0.913762
2022,3,210,810,"logit_rho_t",0.0616944
2022,3,211,811,"logit_rho_t",-0.0881619
2022,3,212,812,"logit_rho_t",0.536599
2022,3,213,813,"logit_rho_t",-0.0566156
2022,3,214,814,"logit_rho_t",-0.097552
2022,3,215,815,"logit_rho_t",-0.320375
2022,3,216,816,"logit_rho_t",-0.739367
2022,3,217,817,"logit_rho_t",-0.300884
2022,3,218,818,"logit_rho_t",-0.392503
2022,3,219,819,"logit_rho_t",0.348333
2022,3,220,820,"logit_rho_t",-0.0180652
2022,3,221,821,"logit_rho_t",-0.14099
2022,3,222,822,"logit_rho_t",-0.308083
2022,3,223,823,"logit_rho_t",-0.672867
2022,3,224,824,"logit_rho_t",0.0964222
2022,3,225,825,"logit_rho_t",0.492513
2022,3,226,826,"logit_rho_t",0.0940966
2022,3,227,827,"logit_rho_t",0.450877
2022,3,228,828,"logit_rho_t",0.261143
2022,3,229,829,"logit_rho_t",0.351332
2022,3,230,830,"logit_rho_t",0.2204
2022,3,231,831,"logit_rho_t",-0.550886
2022,3,232,832,"logit_rho_t",-0.490912
2022,3,233,833,"logit_rho_t",-0.525482
2022,3,234,834,"logit_rho_t",-0.668204
2022,3,235,835,"logit_rho_t",-0.56121
2022,3,236,836,"logit_rho_t",-0.362591
2022,3,237,837,"logit_rho_t",0.00354557
2022,3,238,838,"logit_rho_t",0.232957
2022,3,239,839,"logit_rho_t",0.53547
2022,3,240,840,"logit_rho_t",0.966727
2022,3,241,841,"logit_rho_t",1.29311
2022,3,242,842,"logit_rho_t",0.201451
2022,3,243,843,"logit_rho_t",0.426614
2022,3,244,844,"logit_rho_t",0.55909
2022,3,245,845,"logit_rho_t",0.198162
2022,3,246,846,"logit_rho_t",0.553984
2022,3,247,847,"logit_rho_t",0.384189
2022,3,248,848,"logit_rho_t",0.287887
2022,3,249,849,"logit_rho_t",0.478412
2022,3,250,850,"logit_rho_t",-0.230546
2022,3,251,851,"logit_rho_t",-0.441272
2022,3,252,852,"logit_rho_t",0.131876
2022,3,253,853,"logit_rho_t",-0.189898
2022,3,254,854,"logit_rho_t",0.514177
2022,3,255,855,"logit_rho_t",-0.0453454
2022,3,256,856,"logit_rho_t",-0.564492
2022,3,257,857,"logit_rho_t",-0.56361
2022,3,258,858,"logit_rho_t",-0.636984
2022,3,259,859,"logit_rho_t",-0.249351
2022,3,260,860,"logit_rho_t",0.0922805
2022,3,261,861,"logit_rho_t",-0.0862826
2022,3,262,862,"logit_rho_t",0.0782288
2022,3,263,863,"logit_rho_t",-0.157738
2022,3,264,864,"logit_rho_t",-0.498658
2022,3,265,865,"logit_rho_t",-0.0345496
2022,3,266,866,"logit_rho_t",0.390023
2022,3,267,867,"logit_rho_t",-0.159248
2022,3,268,868,"logit_rho_t",0.0783347
2022,3,269,869,"logit_rho_t",0.0300848
2022,3,270,870,"logit_rho_t",0.497988
2022,3,271,871,"logit_rho_t",-0.307407
2022,3,272,872,"logit_rho_t",-0.334103
2022,3,273,873,"logit_rho_t",-0.516188
2022,3,274,874,"logit_rho_t",0.0233625
2022,3,275,875,"logit_rho_t",-0.227466
2022,3,276,876,"logit_rho_t",-0.203176
2022,3,277,877,"logit_rho_t",0.234845
2022,3,278,878,"logit_rho_t",0.227751
2022,3,279,879,"logit_rho_t",-0.209836
2022,3,280,880,"logit_rho_t",-0.0968778
2022,3,281,881,"logit_rho_t",-0.730618
2022,3,282,882,"logit_rho_t",0.822389
2022,3,283,883,"logit_rho_t",0.17425
2022,3,284,884,"logit_rho_t",0.12009
2022,3,285,885,"logit_rho_t",-0.0375456
2022,3,286,886,"logit_rho_t",-0.0811806
2022,3,287,887,"logit_rho_t",-0.259788
2022,3,288,888,"logit_rho_t",0.105004
2022,3,289,889,"logit_rho_t",0.453368
2022,3,290,890,"logit_rho_t",0.306215
2022,3,291,891,"logit_rho_t",0.0592124
2022,3,292,892,"logit_rho_t",0.516997
2022,3,293,893,"logit_rho_t",0.391434
2022,3,294,894,"logit_rho_t",-0.172923
2022,3,295,895,"logit_rho_t",0.388551
2022,3,296,896,"logit_rho_t",0.727637
2022,3,297,897,"logit_rho_t",0.902891
2022,3,298,898,"logit_rho_t",1.33552
2022,3,299,899,"logit_rho_t",0.97156
2022,3,300,900,"logit_rho_t",0.811085
2022,4,1,901,"logit_rho_t",0.8084
2022,4,2,902,"logit_rho_t",0.6383
2022,4,3,903,"logit_rho_t",0.348916
2022,4,4,904,"logit_rho_t",0.431024
2022,4,5,905,"logit_rho_t",0.270977
2022,4,6,906,"logit_rho_t",0.405987
2022,4,7,907,"logit_rho_t",-0.056793
2022,4,8,908,"logit_rho_t",-0.247547
2022,4,9,909,"logit_rho_t",0.279449
2022,4,10,910,"logit_rho_t",-0.202534
2022,4,11,911,"logit_rho_t",-0.178503
2022,4,12,912,"logit_rho_t",0.0281532
2022,4,13,913,"logit_rho_t",0.657702
2022,4,14,914,"logit_rho_t",-0.0872146
2022,4,15,915,"logit_rho_t",0.209763
2022,4,16,916,"logit_rho_t",0.222817
2022,4,17,917,"logit_rho_t",1.10017
2022,4,18,918,"logit_rho_t",0.908946
2022,4,19,919,"logit_rho_t",0.914314
2022,4,20,920,"logit_rho_t",0.0269063
2022,4,21,921,"logit_rho_t",-0.560173
2022,4,22,922,"logit_rho_t",-0.676881
2022,4,23,923,"logit_rho_t",-0.472059
2022,4,24,924,"logit_rho_t",-0.829203
2022,4,25,925,"logit_rho_t",0.0563234
2022,4,26,926,"logit_rho_t",-0.26799
2022,4,27,927,"logit_rho_t",-0.351854
2022,4,28,928,"logit_rho_t",0.273166
2022,4,29,929,"logit_rho_t",0.757269
2022,4,30,930,"logit_rho_t",1.14722
2022,4,31,931,"logit_rho_t",0.132394
2022,4,32,932,"logit_rho_t",0.0036464
2022,4,33,933,"logit_rho_t",-0.298895
2022,4,34,934,"logit_rho_t",-0.195334
2022,4,35,935,"logit_rho_t",-0.329655
2022,4,36,936,"logit_rho_t",-0.247022
2022,4,37,937,"logit_rho_t",0.221366
2022,4,38,938,"logit_rho_t",-0.104281
2022,4,39,939,"logit_rho_t",0.258026
2022,4,40,940,"logit_rho_t",0.848158
2022,4,41,941,"logit_rho_t",0.150426
2022,4,42,942,"logit_rho_t",0.14229
2022,4,43,943,"logit_rho_t",-0.320222
2022,4,44,944,"logit_rho_t",-0.195757
2022,4,45,945,"logit_rho_t",0.345521
2022,4,46,946,"logit_rho_t",0.0877083
2022,4,47,947,"logit_rho_t",0.268472
2022,4,48,948,"logit_rho_t",0.232784
2022,4,49,949,"logit_rho_t",0.365882
2022,4,50,950,"logit_rho_t",-0.354324
2022,4,51,951,"logit_rho_t",-0.530198
2022,4,52,952,"logit_rho_t",0.346581
2022,4,53,953,"logit_rho_t",-0.0165745
2022,4,54,954,"logit_rho_t",1.49864
2022,4,55,955,"logit_rho_t",0.950452
2022,4,56,956,"logit_rho_t",1.17019
2022,4,57,957,"logit_rho_t",1.19463
2022,4,58,958,"logit_rho_t",1.02649
2022,4,59,959,"logit_rho_t",0.518966
2022,4,60,960,"logit_rho_t",0.0262212
2022,4,61,961,"logit_rho_t",-0.104088
2022,4,62,962,"logit_rho_t",0.272015
2022,4,63,963,"logit_rho_t",1.02257
2022,4,64,964,"logit_rho_t",0.46003
2022,4,65,965,"logit_rho_t",0.373701
2022,4,66,966,"logit_rho_t",0.635072
2022,4,67,967,"logit_rho_t",1.17421
2022,4,68,968,"logit_rho_t",0.760967
2022,4,69,969,"logit_rho_t",-0.228174
2022,4,70,970,"logit_rho_t",-0.236072
2022,4,71,971,"logit_rho_t",0.332217
2022,4,72,972,"logit_rho_t",0.495704
2022,4,73,973,"logit_rho_t",0.594761
2022,4,74,974,"logit_rho_t",0.183639
2022,4,75,975,"logit_rho_t",-0.241286
2022,4,76,976,"logit_rho_t",-0.273166
2022,4,77,977,"logit_rho_t",0.902341
2022,4,78,978,"logit_rho_t",1.40634
2022,4,79,979,"logit_rho_t",0.536336
2022,4,80,980,"logit_rho_t",1.12057
2022,4,81,981,"logit_rho_t",0.718868
2022,4,82,982,"logit_rho_t",0.17793
2022,4,83,983,"logit_rho_t",0.0604049
2022,4,84,984,"logit_rho_t",-0.402215
2022,4,85,985,"logit_rho_t",-0.199707
2022,4,86,986,"logit_rho_t",-0.39303
2022,4,87,987,"logit_rho_t",-0.415346
2022,4,88,988,"logit_rho_t",-0.198394
2022,4,89,989,"logit_rho_t",0.0342075
2022,4,90,990,"logit_rho_t",0.0726034
2022,4,91,991,"logit_rho_t",1.2584
2022,4,92,992,"logit_rho_t",0.194247
2022,4,93,993,"logit_rho_t",-0.276214
2022,4,94,994,"logit_rho_t",0.00921145
2022,4,95,995,"logit_rho_t",0.326177
2022,4,96,996,"logit_rho_t",0.448773
2022,4,97,997,"logit_rho_t",0.38977
2022,4,98,998,"logit_rho_t",1.70444
2022,4,99,999,"logit_rho_t",1.19036
2022,4,100,1000,"logit_rho_t",1.43711
2022,4,101,1001,"logit_rho_t",0.621985
2022,4,102,1002,"logit_rho_t",0.857452
2022,4,103,1003,"logit_rho_t",-0.381406
2022,4,104,1004,"logit_rho_t",-0.0729744
2022,4,105,1005,"logit_rho_t",-0.246116
2022,4,106,1006,"logit_rho_t",-0.0287858
2022,4,107,1007,"logit_rho_t",-0.181216
2022,4,108,1008,"logit_rho_t",0.318454
2022,4,109,1009,"logit_rho_t",1.63324
2022,4,110,1010,"logit_rho_t",0.160611
2022,4,111,1011,"logit_rho_t",1.15658
2022,4,112,1012,"logit_rho_t",-0.134658
2022,4,113,1013,"logit_rho_t",-0.124285
2022,4,114,1014,"logit_rho_t",-0.305094
2022,4,115,1015,"logit_rho_t",-0.401601
2022,4,116,1016,"logit_rho_t",-0.372208
2022,4,117,1017,"logit_rho_t",-0.135109
2022,4,118,1018,"logit_rho_t",-0.158992
2022,4,119,1019,"logit_rho_t",0.952329
2022,4,120,1020,"logit_rho_t",1.07348
2022,4,121,1021,"logit_rho_t",0.501881
2022,4,122,1022,"logit_rho_t",0.279452
2022,4,123,1023,"logit_rho_t",0.345592
2022,4,124,1024,"logit_rho_t",0.309299
2022,4,125,1025,"logit_rho_t",1.00609
2022,4,126,1026,"logit_rho_t",0.502229
2022,4,127,1027,"logit_rho_t",-0.217856
2022,4,128,1028,"logit_rho_t",-0.710246
2022,4,129,1029,"logit_rho_t",-0.390761
2022,4,130,1030,"logit_rho_t",-0.028937
2022,4,131,1031,"logit_rho_t",-0.392628
2022,4,132,1032,"logit_rho_t",-0.508448
2022,4,133,1033,"logit_rho_t",-0.0903865
2022,4,134,1034,"logit_rho_t",-0.169248
2022,4,135,1035,"logit_rho_t",-0.703244
2022,4,136,1036,"logit_rho_t",-0.508642
2022,4,137,1037,"logit_rho_t",-0.617137
2022,4,138,1038,"logit_rho_t",-0.28266
2022,4,139,1039,"logit_rho_t",-0.742185
2022,4,140,1040,"logit_rho_t",-0.405641
2022,4,141,1041,"logit_rho_t",0.209716
2022,4,142,1042,"logit_rho_t",0.559278
2022,4,143,1043,"logit_rho_t",0.892429
2022,4,144,1044,"logit_rho_t",0.959485
2022,4,145,1045,"logit_rho_t",0.354748
2022,4,146,1046,"logit_rho_t",0.621983
2022,4,147,1047,"logit_rho_t",-0.125071
2022,4,148,1048,"logit_rho_t",-0.598803
2022,4,149,1049,"logit_rho_t",-0.306932
2022,4,150,1050,"logit_rho_t",-0.517617
2022,4,151,1051,"logit_rho_t",-0.577945
2022,4,152,1052,"logit_rho_t",0.0557938
2022,4,153,1053,"logit_rho_t",-0.216008
2022,4,154,1054,"logit_rho_t",0.477457
2022,4,155,1055,"logit_rho_t",0.627802
2022,4,156,1056,"logit_rho_t",0.604065
2022,4,157,1057,"logit_rho_t",0.140088
2022,4,158,1058,"logit_rho_t",0.742696
2022,4,159,1059,"logit_rho_t",-0.348654
2022,4,160,1060,"logit_rho_t",-0.193332
2022,4,161,1061,"logit_rho_t",0.227061
2022,4,162,1062,"logit_rho_t",-0.411933
2022,4,163,1063,"logit_rho_t",-0.900768
2022,4,164,1064,"logit_rho_t",-0.913453
2022,4,165,1065,"logit_rho_t",-0.515599
2022,4,166,1066,"logit_rho_t",-0.0207159
2022,4,167,1067,"logit_rho_t",0.285243
2022,4,168,1068,"logit_rho_t",0.232363
2022,4,169,1069,"logit_rho_t",0.517843
2022,4,170,1070,"logit_rho_t",1.93847
2022,4,171,1071,"logit_rho_t",0.472752
2022,4,172,1072,"logit_rho_t",-0.100719
2022,4,173,1073,"logit_rho_t",-0.0853357
2022,4,174,1074,"logit_rho_t",-0.52879
2022,4,175,1075,"logit_rho_t",0.0327036
2022,4,176,1076,"logit_rho_t",0.412967
2022,4,177,1077,"logit_rho_t",-0.0422665
2022,4,178,1078,"logit_rho_t",0.0194747
2022,4,179,1079,"logit_rho_t",-0.496409
2022,4,180,1080,"logit_rho_t",0.0360122
2022,4,181,1081,"logit_rho_t",0.703218
2022,4,182,1082,"logit_rho_t",1.33282
2022,4,183,1083,"logit_rho_t",0.253226
2022,4,184,1084,"logit_rho_t",0.244305
2022,4,185,1085,"logit_rho_t",-0.381598
2022,4,186,1086,"logit_rho_t",-0.4833
2022,4,187,1087,"logit_rho_t",0.452172
2022,4,188,1088,"logit_rho_t",0.553566
2022,4,189,1089,"logit_rho_t",0.535554
2022,4,190,1090,"logit_rho_t",0.0311815
2022,4,191,1091,"logit_rho_t",0.683629
2022,4,192,1092,"logit_rho_t",0.0147516
2022,4,193,1093,"logit_rho_t",0.273651
2022,4,194,1094,"logit_rho_t",0.56601
2022,4,195,1095,"logit_rho_t",0.844909
2022,4,196,1096,"logit_rho_t",1.60146
2022,4,197,1097,"logit_rho_t",1.13474
2022,4,198,1098,"logit_rho_t",0.0599549
2022,4,199,1099,"logit_rho_t",0.125454
2022,4,200,1100,"logit_rho_t",-0.456704
2022,4,201,1101,"logit_rho_t",-0.304978
2022,4,202,1102,"logit_rho_t",0.754213
2022,4,203,1103,"logit_rho_t",0.228346
2022,4,204,1104,"logit_rho_t",0.181937
2022,4,205,1105,"logit_rho_t",-0.472661
2022,4,206,1106,"logit_rho_t",0.602154
2022,4,207,1107,"logit_rho_t",0.347987
2022,4,208,1108,"logit_rho_t",0.757036
2022,4,209,1109,"logit_rho_t",0.895882
2022,4,210,1110,"logit_rho_t",0.449797
2022,4,211,1111,"logit_rho_t",0.317435
2022,4,212,1112,"logit_rho_t",-0.447185
2022,4,213,1113,"logit_rho_t",-0.959471
2022,4,214,1114,"logit_rho_t",0.0637466
2022,4,215,1115,"logit_rho_t",-0.158327
2022,4,216,1116,"logit_rho_t",0.75899
2022,4,217,1117,"logit_rho_t",0.839641
2022,4,218,1118,"logit_rho_t",-0.102689
2022,4,219,1119,"logit_rho_t",1.06878
2022,4,220,1120,"logit_rho_t",0.78712
2022,4,221,1121,"logit_rho_t",0.230865
2022,4,222,1122,"logit_rho_t",0.475136
2022,4,223,1123,"logit_rho_t",0.133433
2022,4,224,1124,"logit_rho_t",0.180438
2022,4,225,1125,"logit_rho_t",0.187694
2022,4,226,1126,"logit_rho_t",0.442344
2022,4,227,1127,"logit_rho_t",0.215838
2022,4,228,1128,"logit_rho_t",0.867035
2022,4,229,1129,"logit_rho_t",0.499286
2022,4,230,1130,"logit_rho_t",0.0242404
2022,4,231,1131,"logit_rho_t",0.0211054
2022,4,232,1132,"logit_rho_t",-0.33489
2022,4,233,1133,"logit_rho_t",-0.326666
2022,4,234,1134,"logit_rho_t",-0.153418
2022,4,235,1135,"logit_rho_t",0.796406
2022,4,236,1136,"logit_rho_t",0.657403
2022,4,237,1137,"logit_rho_t",0.859729
2022,4,238,1138,"logit_rho_t",0.445785
2022,4,239,1139,"logit_rho_t",-0.483519
2022,4,240,1140,"logit_rho_t",-0.257114
2022,4,241,1141,"logit_rho_t",-0.2635
2022,4,242,1142,"logit_rho_t",0.0302769
2022,4,243,1143,"logit_rho_t",0.0387886
2022,4,244,1144,"logit_rho_t",-0.0573446
2022,4,245,1145,"logit_rho_t",-0.19896
2022,4,246,1146,"logit_rho_t",-0.645754
2022,4,247,1147,"logit_rho_t",0.34985
2022,4,248,1148,"logit_rho_t",0.478106
2022,4,249,1149,"logit_rho_t",0.342472
2022,4,250,1150,"logit_rho_t",-0.131298
2022,4,251,1151,"logit_rho_t",-0.172825
2022,4,252,1152,"logit_rho_t",0.274004
2022,4,253,1153,"logit_rho_t",-0.533783
2022,4,254,1154,"logit_rho_t",-0.0869707
2022,4,255,1155,"logit_rho_t",-0.268345
2022,4,256,1156,"logit_rho_t",-0.0457995
2022,4,257,1157,"logit_rho_t",0.192888
2022,4,258,1158,"logit_rho_t",0.296942
2022,4,259,1159,"logit_rho_t",0.355011
2022,4,260,1160,"logit_rho_t",-0.119873
2022,4,261,1161,"logit_rho_t",-0.217063
2022,4,262,1162,"logit_rho_t",0.393306
2022,4,263,1163,"logit_rho_t",0.0800247
2022,4,264,1164,"logit_rho_t",0.0202276
2022,4,265,1165,"logit_rho_t",-0.194604
2022,4,266,1166,"logit_rho_t",-0.232704
2022,4,267,1167,"logit_rho_t",-0.0560136
2022,4,268,1168,"logit_rho_t",0.445146
2022,4,269,1169,"logit_rho_t",0.0203992
2022,4,270,1170,"logit_rho_t",0.949948
2022,4,271,1171,"logit_rho_t",0.945875
2022,4,272,1172,"logit_rho_t",0.681558
2022,4,273,1173,"logit_rho_t",0.291393
2022,4,274,1174,"logit_rho_t",-0.0638827
2022,4,275,1175,"logit_rho_t",0.0568675
2022,4,276,1176,"logit_rho_t",-0.53762
2022,4,277,1177,"logit_rho_t",0.175537
2022,4,278,1178,"logit_rho_t",0.0047074
2022,4,279,1179,"logit_rho_t",0.121794
2022,4,280,1180,"logit_rho_t",0.382542
2022,4,281,1181,"logit_rho_t",0.160129
2022,4,282,1182,"logit_rho_t",-0.100657
2022,4,283,1183,"logit_rho_t",0.321317
2022,4,284,1184,"logit_rho_t",1.19089
2022,4,285,1185,"logit_rho_t",0.2776
2022,4,286,1186,"logit_rho_t",0.760406
2022,4,287,1187,"logit_rho_t",0.360996
2022,4,288,1188,"logit_rho_t",0.162791
2022,4,289,1189,"logit_rho_t",1.1985
2022,4,290,1190,"logit_rho_t",0.420675
2022,4,291,1191,"logit_rho_t",1.52778
2022,4,292,1192,"logit_rho_t",1.39095
2022,4,293,1193,"logit_rho_t",0.0514531
2022,4,294,1194,"logit_rho_t",-0.763735
2022,4,295,1195,"logit_rho_t",-0.629063
2022,4,296,1196,"logit_rho_t",-0.142207
2022,4,297,1197,"logit_rho_t",1.07837
2022,4,298,1198,"logit_rho_t",1.3035
2022,4,299,1199,"logit_rho_t",1.0783
2022,4,300,1200,"logit_rho_t",0.221519
2023,1,1,1,"logit_rho_t",0.962423
2023,1,2,2,"logit_rho_t",0.357552
2023,1,3,3,"logit_rho_t",0.735226
2023,1,4,4,"logit_rho_t",0.871085
2023,1,5,5,"logit_rho_t",0.814076
2023,1,6,6,"logit_rho_t",0.321729
2023,1,7,7,"logit_rho_t",-0.144039
2023,1,8,8,"logit_rho_t",-0.306204
2023,1,9,9,"logit_rho_t",0.937294
2023,1,10,10,"logit_rho_t",0.445454
2023,1,11,11,"logit_rho_t",1.21937
2023,1,12,12,"logit_rho_t",0.475946
2023,1,13,13,"logit_rho_t",0.232617
2023,1,14,14,"logit_rho_t",0.0761616
2023,1,15,15,"logit_rho_t",0.299815
2023,1,16,16,"logit_rho_t",-0.0049286
2023,1,17,17,"logit_rho_t",-0.0439193
2023,1,18,18,"logit_rho_t",1.45176
2023,1,19,19,"logit_rho_t",1.00358
2023,1,20,20,"logit_rho_t",-0.167724
2023,1,21,21,"logit_rho_t",0.369815
2023,1,22,22,"logit_rho_t",0.384356
2023,1,23,23,"logit_rho_t",0.228169
2023,1,24,24,"logit_rho_t",-0.021315
2023,1,25,25,"logit_rho_t",0.782108
2023,1,26,26,"logit_rho_t",0.974315
2023,1,27,27,"logit_rho_t",0.603678
2023,1,28,28,"logit_rho_t",-0.0971395
2023,1,29,29,"logit_rho_t",0.0834302
2023,1,30,30,"logit_rho_t",-0.103
2023,1,31,31,"logit_rho_t",-0.094622
2023,1,32,32,"logit_rho_t",-0.173335
2023,1,33,33,"logit_rho_t",0.228009
2023,1,34,34,"logit_rho_t",0.189031
2023,1,35,35,"logit_rho_t",0.28725
2023,1,36,36,"logit_rho_t",1.41086
2023,1,37,37,"logit_rho_t",0.840959
2023,1,38,38,"logit_rho_t",0.406896
2023,1,39,39,"logit_rho_t",0.332217
2023,1,40,40,"logit_rho_t",-0.435201
2023,1,41,41,"logit_rho_t",-1.05474
2023,1,42,42,"logit_rho_t",-0.637357
2023,1,43,43,"logit_rho_t",-0.564129
2023,1,44,44,"logit_rho_t",-0.811927
2023,1,45,45,"logit_rho_t",-0.240226
2023,1,46,46,"logit_rho_t",-0.0652672
2023,1,47,47,"logit_rho_t",-0.221189
2023,1,48,48,"logit_rho_t",0.420537
2023,1,49,49,"logit_rho_t",-0.208936
2023,1,50,50,"logit_rho_t",0.184707
2023,1,51,51,"logit_rho_t",0.193664
2023,1,52,52,"logit_rho_t",0.336952
2023,1,53,53,"logit_rho_t",0.348611
2023,1,54,54,"logit_rho_t",0.61118
2023,1,55,55,"logit_rho_t",0.287916
2023,1,56,56,"logit_rho_t",0.407085
2023,1,57,57,"logit_rho_t",0.270302
2023,1,58,58,"logit_rho_t",0.701967
2023,1,59,59,"logit_rho_t",0.69584
2023,1,60,60,"logit_rho_t",0.974716
2023,1,61,61,"logit_rho_t",0.308765
2023,1,62,62,"logit_rho_t",0.431575
2023,1,63,63,"logit_rho_t",1.11685
2023,1,64,64,"logit_rho_t",0.574627
2023,1,65,65,"logit_rho_t",0.749889
2023,1,66,66,"logit_rho_t",0.746315
2023,1,67,67,"logit_rho_t",-0.266662
2023,1,68,68,"logit_rho_t",0.16528
2023,1,69,69,"logit_rho_t",0.548318
2023,1,70,70,"logit_rho_t",0.59414
2023,1,71,71,"logit_rho_t",1.06215
2023,1,72,72,"logit_rho_t",-0.437989
2023,1,73,73,"logit_rho_t",0.716885
2023,1,74,74,"logit_rho_t",0.234265
2023,1,75,75,"logit_rho_t",0.215952
2023,1,76,76,"logit_rho_t",-0.67767
2023,1,77,77,"logit_rho_t",-0.75714
2023,1,78,78,"logit_rho_t",-0.101816
2023,1,79,79,"logit_rho_t",-0.351266
2023,1,80,80,"logit_rho_t",0.480096
2023,1,81,81,"logit_rho_t",-0.133114
2023,1,82,82,"logit_rho_t",-0.327094
2023,1,83,83,"logit_rho_t",-0.517561
2023,1,84,84,"logit_rho_t",-0.689047
2023,1,85,85,"logit_rho_t",-0.442582
2023,1,86,86,"logit_rho_t",-0.449195
2023,1,87,87,"logit_rho_t",-0.431684
2023,1,88,88,"logit_rho_t",-0.899966
2023,1,89,89,"logit_rho_t",0.596981
2023,1,90,90,"logit_rho_t",0.446887
2023,1,91,91,"logit_rho_t",0.428462
2023,1,92,92,"logit_rho_t",0.560165
2023,1,93,93,"logit_rho_t",0.435262
2023,1,94,94,"logit_rho_t",-0.182139
2023,1,95,95,"logit_rho_t",-0.381293
2023,1,96,96,"logit_rho_t",-0.260569
2023,1,97,97,"logit_rho_t",-0.323966
2023,1,98,98,"logit_rho_t",-0.702817
2023,1,99,99,"logit_rho_t",-0.150315
2023,1,100,100,"logit_rho_t",-0.0626644
2023,1,101,101,"logit_rho_t",-0.00098785
2023,1,102,102,"logit_rho_t",0.0719442
2023,1,103,103,"logit_rho_t",0.140118
2023,1,104,104,"logit_rho_t",-0.0238529
2023,1,105,105,"logit_rho_t",0.268452
2023,1,106,106,"logit_rho_t",0.178467
2023,1,107,107,"logit_rho_t",0.437289
2023,1,108,108,"logit_rho_t",1.03763
2023,1,109,109,"logit_rho_t",0.370768
2023,1,110,110,"logit_rho_t",-0.135209
2023,1,111,111,"logit_rho_t",-0.162706
2023,1,112,112,"logit_rho_t",0.365648
2023,1,113,113,"logit_rho_t",0.59277
2023,1,114,114,"logit_rho_t",-0.0667831
2023,1,115,115,"logit_rho_t",0.619851
2023,1,116,116,"logit_rho_t",0.439566
2023,1,117,117,"logit_rho_t",0.92367
2023,1,118,118,"logit_rho_t",1.24623
2023,1,119,119,"logit_rho_t",0.293083
2023,1,120,120,"logit_rho_t",-0.196517
2023,1,121,121,"logit_rho_t",0.0223328
2023,1,122,122,"logit_rho_t",-0.517287
2023,1,123,123,"logit_rho_t",-0.542241
2023,1,124,124,"logit_rho_t",-0.572712
2023,1,125,125,"logit_rho_t",-0.618449
2023,1,126,126,"logit_rho_t",1.50287
2023,1,127,127,"logit_rho_t",1.27927
2023,1,128,128,"logit_rho_t",1.02821
2023,1,129,129,"logit_rho_t",1.11134
2023,1,130,130,"logit_rho_t",1.27708
2023,1,131,131,"logit_rho_t",0.560334
2023,1,132,132,"logit_rho_t",0.904541
2023,1,133,133,"logit_rho_t",0.710005
2023,1,134,134,"logit_rho_t",0.709816
2023,1,135,135,"logit_rho_t",1.54526
2023,1,136,136,"logit_rho_t",0.83412
2023,1,137,137,"logit_rho_t",1.41292
2023,1,138,138,"logit_rho_t",1.07408
2023,1,139,139,"logit_rho_t",0.609651
2023,1,140,140,"logit_rho_t",1.44985
2023,1,141,141,"logit_rho_t",0.964035
2023,1,142,142,"logit_rho_t",0.222423
2023,1,143,143,"logit_rho_t",-0.111337
2023,1,144,144,"logit_rho_t",0.128772
