"variable","med","lwr","upr","Sex","State_code_stan","Year","Age_bin_idx","Age"
"pLabCases[1,26,10,11]",77.61265,65.72782,92.9428575,"F",26,2023,12,"51-55"
"pLabCases[2,26,10,11]",31.9169,26.7542175,37.75413,"M",26,2023,12,"51-55"
"pLabCases[1,27,10,11]",124.154,105.610725,147.90885,"F",27,2023,12,"51-55"
"pLabCases[2,27,10,11]",59.26075,50.0729475,70.1088775,"M",27,2023,12,"51-55"
"pLabCases[1,1,11,11]",11.86345,9.64490925,14.48991,"F",1,2024,12,"51-55"
"pLabCases[2,1,11,11]",5.408995,4.365621,6.6403205,"M",1,2024,12,"51-55"
"pLabCases[1,2,11,11]",14.4745,11.8696825,17.8658,"F",2,2024,12,"51-55"
"pLabCases[2,2,11,11]",5.692455,4.782877,7.06675,"M",2,2024,12,"51-55"
"pLabCases[1,3,11,11]",15.15135,12.50977,18.6650175,"F",3,2024,12,"51-55"
"pLabCases[2,3,11,11]",7.25555,5.98761625,9.016398,"M",3,2024,12,"51-55"
"pLabCases[1,4,11,11]",0.2357565,0.0962217875,0.499241649999999,"F",4,2024,12,"51-55"
"pLabCases[2,4,11,11]",0.1116215,0.0460718175,0.233430975,"M",4,2024,12,"51-55"
"pLabCases[1,5,11,11]",323.855,278.422825,379.5572,"F",5,2024,12,"51-55"
"pLabCases[2,5,11,11]",138.0785,117.514425,163.323425,"M",5,2024,12,"51-55"
"pLabCases[1,6,11,11]",35.84655,29.92016,43.03571,"F",6,2024,12,"51-55"
"pLabCases[2,6,11,11]",14.94865,12.5265775,17.9242525,"M",6,2024,12,"51-55"
"pLabCases[1,7,11,11]",0.9765805,0.593465725,1.60255825,"F",7,2024,12,"51-55"
"pLabCases[2,7,11,11]",0.403464,0.24338855,0.65859465,"M",7,2024,12,"51-55"
"pLabCases[1,8,11,11]",338.719,288.089975,400.1455,"F",8,2024,12,"51-55"
"pLabCases[2,8,11,11]",149.6905,127.049725,176.34175,"M",8,2024,12,"51-55"
"pLabCases[1,9,11,11]",424.3875,358.66165,500.246375,"F",9,2024,12,"51-55"
"pLabCases[2,9,11,11]",189.0455,161.634525,223.46905,"M",9,2024,12,"51-55"
"pLabCases[1,10,11,11]",16.44425,13.5544375,20.1460875,"F",10,2024,12,"51-55"
"pLabCases[2,10,11,11]",7.19639,5.90475,8.716372,"M",10,2024,12,"51-55"
"pLabCases[1,11,11,11]",429.701,365.5813,510.249425,"F",11,2024,12,"51-55"
"pLabCases[2,11,11,11]",203.1435,171.80495,238.81525,"M",11,2024,12,"51-55"
"pLabCases[1,12,11,11]",81.73535,68.8045,97.4563775,"F",12,2024,12,"51-55"
"pLabCases[2,12,11,11]",36.59845,30.781595,43.31876,"M",12,2024,12,"51-55"
"pLabCases[1,13,11,11]",3158.44,2680.74525,3746.39975,"F",13,2024,12,"51-55"
"pLabCases[2,13,11,11]",1395.79,1185.1305,1637.7165,"M",13,2024,12,"51-55"
"pLabCases[1,14,11,11]",16.74255,13.8037775,20.5279875,"F",14,2024,12,"51-55"
"pLabCases[2,14,11,11]",7.839375,6.47504525,9.50711775,"M",14,2024,12,"51-55"
"pLabCases[1,15,11,11]",59.6192,50.228005,71.43861,"F",15,2024,12,"51-55"
"pLabCases[2,15,11,11]",24.88145,20.8259975,29.6547975,"M",15,2024,12,"51-55"
"pLabCases[1,16,11,11]",11.0783,8.8973635,13.6847525,"F",16,2024,12,"51-55"
"pLabCases[2,16,11,11]",4.81384,3.8752775,5.98185675,"M",16,2024,12,"51-55"
"pLabCases[1,17,11,11]",42.9022,36.2278025,52.062825,"F",17,2024,12,"51-55"
"pLabCases[2,17,11,11]",17.4244,14.56076,21.04795,"M",17,2024,12,"51-55"
"pLabCases[1,18,11,11]",16.82125,13.74362,20.3766175,"F",18,2024,12,"51-55"
"pLabCases[2,18,11,11]",7.05292,5.77913125,8.6166555,"M",18,2024,12,"51-55"
"pLabCases[1,19,11,11]",110.7105,93.5382575,129.010675,"F",19,2024,12,"51-55"
"pLabCases[2,19,11,11]",46.07545,38.834515,55.166175,"M",19,2024,12,"51-55"
"pLabCases[1,20,11,11]",48.2003,39.812115,57.8072724999999,"F",20,2024,12,"51-55"
"pLabCases[2,20,11,11]",20.543,17.064555,24.9711075,"M",20,2024,12,"51-55"
"pLabCases[1,21,11,11]",2.734865,1.91586525,3.7386775,"F",21,2024,12,"51-55"
"pLabCases[2,21,11,11]",1.2015,0.838713775,1.61925775,"M",21,2024,12,"51-55"
"pLabCases[1,22,11,11]",9.963365,8.03531675,12.474025,"F",22,2024,12,"51-55"
"pLabCases[2,22,11,11]",4.646375,3.73230575,5.80776125,"M",22,2024,12,"51-55"
"pLabCases[1,23,11,11]",0.286726,0.13055965,0.53600035,"F",23,2024,12,"51-55"
"pLabCases[2,23,11,11]",0.148526,0.0669575825,0.27426215,"M",23,2024,12,"51-55"
"pLabCases[1,24,11,11]",4.186745,3.16697625,5.53741875,"F",24,2024,12,"51-55"
"pLabCases[2,24,11,11]",1.922665,1.44161475,2.5481655,"M",24,2024,12,"51-55"
"pLabCases[1,25,11,11]",425.15,362.884,502.532925,"F",25,2024,12,"51-55"
"pLabCases[2,25,11,11]",184.887,158.6102,219.80305,"M",25,2024,12,"51-55"
"pLabCases[1,26,11,11]",24.4034,20.4541325,29.19246,"F",26,2024,12,"51-55"
"pLabCases[2,26,11,11]",9.91703,8.20014325,12.1331475,"M",26,2024,12,"51-55"
"pLabCases[1,27,11,11]",20.72655,17.2804725,24.60628,"F",27,2024,12,"51-55"
"pLabCases[2,27,11,11]",9.86906,8.31946375,11.84932,"M",27,2024,12,"51-55"
"pLabCases[1,1,1,12]",0.107374,0.015127775,0.24519005,"F",1,2014,13,"56-60"
"pLabCases[2,1,1,12]",0.05482385,0.00752504825,0.125306275,"M",1,2014,13,"56-60"
"pLabCases[1,2,1,12]",0.04607815,0.0110416025,0.1461995,"F",2,2014,13,"56-60"
"pLabCases[2,2,1,12]",0.0201085,0.00472615275,0.0636788124999999,"M",2,2014,13,"56-60"
"pLabCases[1,3,1,12]",0.4979315,0.36925505,0.65215795,"F",3,2014,13,"56-60"
"pLabCases[2,3,1,12]",0.270092,0.202538675,0.356559675,"M",3,2014,13,"56-60"
"pLabCases[1,4,1,12]",0.2161305,0.1047529,0.42201315,"F",4,2014,13,"56-60"
"pLabCases[2,4,1,12]",0.1134285,0.054715165,0.222229375,"M",4,2014,13,"56-60"
"pLabCases[1,5,1,12]",2.697255,2.0780865,3.4666255,"F",5,2014,13,"56-60"
"pLabCases[2,5,1,12]",1.24753,0.955800325,1.61885025,"M",5,2014,13,"56-60"
"pLabCases[1,6,1,12]",0.6645245,0.4213401,1.000556,"F",6,2014,13,"56-60"
"pLabCases[2,6,1,12]",0.2906695,0.183165975,0.437577999999999,"M",6,2014,13,"56-60"
"pLabCases[1,7,1,12]",0.164563,0.058855585,0.342304475,"F",7,2014,13,"56-60"
"pLabCases[2,7,1,12]",0.0695085,0.02436458,0.143405625,"M",7,2014,13,"56-60"
"pLabCases[1,8,1,12]",0.06128215,0.014605995,0.187475,"F",8,2014,13,"56-60"
"pLabCases[2,8,1,12]",0.02966245,0.0071893405,0.0891619274999998,"M",8,2014,13,"56-60"
"pLabCases[1,9,1,12]",0.3142275,0.14684585,0.599879974999997,"F",9,2014,13,"56-60"
"pLabCases[2,9,1,12]",0.15201,0.071497715,0.30136565,"M",9,2014,13,"56-60"
"pLabCases[1,10,1,12]",0.05689505,0.0160096525,0.172316575,"F",10,2014,13,"56-60"
"pLabCases[2,10,1,12]",0.0267632,0.007246222,0.080275735,"M",10,2014,13,"56-60"
"pLabCases[1,11,1,12]",0.06833925,0.0167627775,0.1844676,"F",11,2014,13,"56-60"
"pLabCases[2,11,1,12]",0.0376334,0.00960180225,0.1012941,"M",11,2014,13,"56-60"
"pLabCases[1,12,1,12]",0.0448872,0.01011708875,0.139178375,"F",12,2014,13,"56-60"
"pLabCases[2,12,1,12]",0.02228805,0.00494184675,0.0690642975,"M",12,2014,13,"56-60"
"pLabCases[1,13,1,12]",0.4823745,0.259741975,0.840317974999999,"F",13,2014,13,"56-60"
"pLabCases[2,13,1,12]",0.2316435,0.12445745,0.402925075,"M",13,2014,13,"56-60"
"pLabCases[1,14,1,12]",0.3252285,0.175878825,0.560902275,"F",14,2014,13,"56-60"
"pLabCases[2,14,1,12]",0.169875,0.0911921625,0.293004475,"M",14,2014,13,"56-60"
"pLabCases[1,15,1,12]",0.0558749,0.01391807,0.18195185,"F",15,2014,13,"56-60"
"pLabCases[2,15,1,12]",0.02433245,0.00612831925,0.0757652875,"M",15,2014,13,"56-60"
"pLabCases[1,16,1,12]",0.268334,0.11834035,0.53435315,"F",16,2014,13,"56-60"
"pLabCases[2,16,1,12]",0.124296,0.05351543,0.2494245,"M",16,2014,13,"56-60"
"pLabCases[1,17,1,12]",0.1909915,0.0760194625,0.436128825,"F",17,2014,13,"56-60"
"pLabCases[2,17,1,12]",0.08097945,0.032586975,0.183369025,"M",17,2014,13,"56-60"
"pLabCases[1,18,1,12]",0.04790835,0.0132375675,0.155378725,"F",18,2014,13,"56-60"
"pLabCases[2,18,1,12]",0.02149045,0.00596600275,0.0693673924999998,"M",18,2014,13,"56-60"
"pLabCases[1,19,1,12]",1.70689,1.18109475,2.52293975,"F",19,2014,13,"56-60"
"pLabCases[2,19,1,12]",0.7354945,0.50526805,1.10138275,"M",19,2014,13,"56-60"
"pLabCases[1,20,1,12]",0.04671415,0.01151727,0.14312425,"F",20,2014,13,"56-60"
"pLabCases[2,20,1,12]",0.0210222,0.0050335375,0.0643523899999998,"M",20,2014,13,"56-60"
"pLabCases[1,21,1,12]",0.967728,0.577752525,1.5271425,"F",21,2014,13,"56-60"
"pLabCases[2,21,1,12]",0.455016,0.273502575,0.71591795,"M",21,2014,13,"56-60"
"pLabCases[1,22,1,12]",0.04766185,0.0118096325,0.1463598,"F",22,2014,13,"56-60"
"pLabCases[2,22,1,12]",0.0266135,0.00653293,0.0810059099999999,"M",22,2014,13,"56-60"
"pLabCases[1,23,1,12]",0.0185181,0.00428382175,0.061911785,"F",23,2014,13,"56-60"
"pLabCases[2,23,1,12]",0.0104235,0.002437021,0.035459115,"M",23,2014,13,"56-60"
"pLabCases[1,24,1,12]",0.07892175,0.02074458,0.221118725,"F",24,2014,13,"56-60"
"pLabCases[2,24,1,12]",0.0387291,0.0100471375,0.1089041,"M",24,2014,13,"56-60"
"pLabCases[1,25,1,12]",0.1351805,0.0497345575,0.327864725,"F",25,2014,13,"56-60"
"pLabCases[2,25,1,12]",0.06213655,0.02199661,0.144906224999999,"M",25,2014,13,"56-60"
"pLabCases[1,26,1,12]",0.0702791,0.022247285,0.1681216,"F",26,2014,13,"56-60"
"pLabCases[2,26,1,12]",0.0313601,0.00996959175,0.0776209524999999,"M",26,2014,13,"56-60"
"pLabCases[1,27,1,12]",0.02746425,0.005156141,0.10380135,"F",27,2014,13,"56-60"
"pLabCases[2,27,1,12]",0.01497765,0.002791302,0.0557433,"M",27,2014,13,"56-60"
"pLabCases[1,1,2,12]",0.205651,0.07389357,0.458958725,"F",1,2015,13,"56-60"
"pLabCases[2,1,2,12]",0.1037765,0.03802996,0.2306653,"M",1,2015,13,"56-60"
"pLabCases[1,2,2,12]",18.8025,15.763115,22.9318225,"F",2,2015,13,"56-60"
"pLabCases[2,2,2,12]",8.220525,6.88252925,9.997723,"M",2,2015,13,"56-60"
"pLabCases[1,3,2,12]",1.35919,1.101738,1.6770085,"F",3,2015,13,"56-60"
"pLabCases[2,3,2,12]",0.7421885,0.593292,0.914531775,"M",3,2015,13,"56-60"
"pLabCases[1,4,2,12]",1.17277,0.811825975,1.67746625,"F",4,2015,13,"56-60"
"pLabCases[2,4,2,12]",0.6118855,0.433112675,0.875230825,"M",4,2015,13,"56-60"
"pLabCases[1,5,2,12]",10.66355,8.8474015,12.88325,"F",5,2015,13,"56-60"
"pLabCases[2,5,2,12]",4.985615,4.082719,5.97663075,"M",5,2015,13,"56-60"
"pLabCases[1,6,2,12]",1.37232,0.9736562,1.94595075,"F",6,2015,13,"56-60"
"pLabCases[2,6,2,12]",0.598702,0.4222575,0.853265574999999,"M",6,2015,13,"56-60"
"pLabCases[1,7,2,12]",0.102544,0.02701791,0.267349925,"F",7,2015,13,"56-60"
"pLabCases[2,7,2,12]",0.0432856,0.01130023,0.1126557,"M",7,2015,13,"56-60"
"pLabCases[1,8,2,12]",0.239277,0.10357055,0.491650575,"F",8,2015,13,"56-60"
"pLabCases[2,8,2,12]",0.114509,0.05004436,0.239630525,"M",8,2015,13,"56-60"
"pLabCases[1,9,2,12]",0.9336485,0.585590725,1.45503875,"F",9,2015,13,"56-60"
"pLabCases[2,9,2,12]",0.4509985,0.281966275,0.699021125,"M",9,2015,13,"56-60"
"pLabCases[1,10,2,12]",2.689605,2.0472585,3.5416625,"F",10,2015,13,"56-60"
"pLabCases[2,10,2,12]",1.260205,0.961743925,1.6612425,"M",10,2015,13,"56-60"
"pLabCases[1,11,2,12]",0.4304295,0.237397525,0.75898915,"F",11,2015,13,"56-60"
"pLabCases[2,11,2,12]",0.2355065,0.13091575,0.416796575,"M",11,2015,13,"56-60"
"pLabCases[1,12,2,12]",1.03152,0.658759775,1.54321575,"F",12,2015,13,"56-60"
"pLabCases[2,12,2,12]",0.498669,0.321201025,0.762534125,"M",12,2015,13,"56-60"
"pLabCases[1,13,2,12]",0.993431,0.601278725,1.5004165,"F",13,2015,13,"56-60"
"pLabCases[2,13,2,12]",0.4742025,0.29027,0.720058849999999,"M",13,2015,13,"56-60"
"pLabCases[1,14,2,12]",1.40665,0.97327325,1.97645175,"F",14,2015,13,"56-60"
"pLabCases[2,14,2,12]",0.734781,0.512482275,1.0322585,"M",14,2015,13,"56-60"
"pLabCases[1,15,2,12]",1.85266,1.34671125,2.58605075,"F",15,2015,13,"56-60"
"pLabCases[2,15,2,12]",0.8127145,0.5860317,1.12942725,"M",15,2015,13,"56-60"
"pLabCases[1,16,2,12]",1.01486,0.633770475,1.5188825,"F",16,2015,13,"56-60"
"pLabCases[2,16,2,12]",0.4727235,0.29702525,0.72092625,"M",16,2015,13,"56-60"
"pLabCases[1,17,2,12]",32.9357,28.1026675,38.711085,"F",17,2015,13,"56-60"
"pLabCases[2,17,2,12]",14.05275,11.8962675,16.49305,"M",17,2015,13,"56-60"
"pLabCases[1,18,2,12]",0.276755,0.1233076,0.54256895,"F",18,2015,13,"56-60"
"pLabCases[2,18,2,12]",0.1224515,0.0566846675,0.2436264,"M",18,2015,13,"56-60"
"pLabCases[1,19,2,12]",3.2263,2.3384685,4.37428275,"F",19,2015,13,"56-60"
"pLabCases[2,19,2,12]",1.390705,1.01496725,1.896064,"M",19,2015,13,"56-60"
"pLabCases[1,20,2,12]",1.979295,1.43476575,2.67238375,"F",20,2015,13,"56-60"
"pLabCases[2,20,2,12]",0.886991,0.64366655,1.20720475,"M",20,2015,13,"56-60"
"pLabCases[1,21,2,12]",1.56715,1.05106425,2.31831175,"F",21,2015,13,"56-60"
"pLabCases[2,21,2,12]",0.7371655,0.4913103,1.08164275,"M",21,2015,13,"56-60"
"pLabCases[1,22,2,12]",0.4335825,0.23608115,0.716823075,"F",22,2015,13,"56-60"
"pLabCases[2,22,2,12]",0.243022,0.131044375,0.40619425,"M",22,2015,13,"56-60"
"pLabCases[1,23,2,12]",0.1769865,0.081074845,0.3313966,"F",23,2015,13,"56-60"
"pLabCases[2,23,2,12]",0.09850385,0.04586696,0.182127125,"M",23,2015,13,"56-60"
"pLabCases[1,24,2,12]",0.273031,0.106892525,0.548645349999999,"F",24,2015,13,"56-60"
"pLabCases[2,24,2,12]",0.1331045,0.052571645,0.2705982,"M",24,2015,13,"56-60"
"pLabCases[1,25,2,12]",8.885125,7.198087,11.0015,"F",25,2015,13,"56-60"
"pLabCases[2,25,2,12]",4.02118,3.24356675,5.0180115,"M",25,2015,13,"56-60"
"pLabCases[1,26,2,12]",20.46265,17.559255,23.9835025,"F",26,2015,13,"56-60"
"pLabCases[2,26,2,12]",9.13884,7.7885305,10.8466825,"M",26,2015,13,"56-60"
"pLabCases[1,27,2,12]",0.2030095,0.092765535,0.409863499999999,"F",27,2015,13,"56-60"
"pLabCases[2,27,2,12]",0.1091385,0.0483003,0.215136775,"M",27,2015,13,"56-60"
"pLabCases[1,1,3,12]",1.82689,1.3122365,2.528598,"F",1,2016,13,"56-60"
"pLabCases[2,1,3,12]",0.9224475,0.6655297,1.259404,"M",1,2016,13,"56-60"
"pLabCases[1,2,3,12]",73.7412,62.6724175,87.34518,"F",2,2016,13,"56-60"
"pLabCases[2,2,3,12]",32.28155,27.3909075,38.566865,"M",2,2016,13,"56-60"
"pLabCases[1,3,3,12]",2.95582,2.287655,3.83975225,"F",3,2016,13,"56-60"
"pLabCases[2,3,3,12]",1.60758,1.2322655,2.110179,"M",3,2016,13,"56-60"
"pLabCases[1,4,3,12]",3.29599,2.5571355,4.1765575,"F",4,2016,13,"56-60"
"pLabCases[2,4,3,12]",1.72596,1.342511,2.2183445,"M",4,2016,13,"56-60"
"pLabCases[1,5,3,12]",35.0979,29.777475,41.3017575,"F",5,2016,13,"56-60"
"pLabCases[2,5,3,12]",16.3654,13.79454,19.1641525,"M",5,2016,13,"56-60"
"pLabCases[1,6,3,12]",272.524,244.221475,305.127475,"F",6,2016,13,"56-60"
"pLabCases[2,6,3,12]",119.7485,107.0267,134.525575,"M",6,2016,13,"56-60"
"pLabCases[1,7,3,12]",0.1256205,0.04204321,0.301927525,"F",7,2016,13,"56-60"
"pLabCases[2,7,3,12]",0.05351535,0.0180889625,0.125434875,"M",7,2016,13,"56-60"
"pLabCases[1,8,3,12]",4.416655,3.41366225,5.708455,"F",8,2016,13,"56-60"
"pLabCases[2,8,3,12]",2.11531,1.6051515,2.73681075,"M",8,2016,13,"56-60"
"pLabCases[1,9,3,12]",2.32986,1.72156425,3.09285,"F",9,2016,13,"56-60"
"pLabCases[2,9,3,12]",1.11468,0.813465075,1.49168625,"M",9,2016,13,"56-60"
"pLabCases[1,10,3,12]",75.84975,64.6670925,89.088075,"F",10,2016,13,"56-60"
"pLabCases[2,10,3,12]",35.5429,29.8003875,42.0772825,"M",10,2016,13,"56-60"
"pLabCases[1,11,3,12]",2.88728,2.17485675,3.85607175,"F",11,2016,13,"56-60"
"pLabCases[2,11,3,12]",1.58101,1.18438125,2.09128275,"M",11,2016,13,"56-60"
"pLabCases[1,12,3,12]",0.989545,0.625984225,1.5049565,"F",12,2016,13,"56-60"
"pLabCases[2,12,3,12]",0.4795525,0.306339775,0.738884675,"M",12,2016,13,"56-60"
"pLabCases[1,13,3,12]",7.84507,6.313192,9.73825525,"F",13,2016,13,"56-60"
"pLabCases[2,13,3,12]",3.75238,2.99945225,4.687995,"M",13,2016,13,"56-60"
"pLabCases[1,14,3,12]",38.9189,33.0832075,46.134725,"F",14,2016,13,"56-60"
"pLabCases[2,14,3,12]",20.19875,17.1734675,24.31161,"M",14,2016,13,"56-60"
"pLabCases[1,15,3,12]",222.005,186.053725,261.4301,"F",15,2016,13,"56-60"
"pLabCases[2,15,3,12]",97.17895,81.515095,115.530575,"M",15,2016,13,"56-60"
"pLabCases[1,16,3,12]",6.401385,5.05645625,8.09270225,"F",16,2016,13,"56-60"
"pLabCases[2,16,3,12]",2.97225,2.34715075,3.773931,"M",16,2016,13,"56-60"
"pLabCases[1,17,3,12]",322.6445,285.94305,361.777775,"F",17,2016,13,"56-60"
"pLabCases[2,17,3,12]",138.029,123.0818,154.523975,"M",17,2016,13,"56-60"
"pLabCases[1,18,3,12]",24.0196,20.08666,28.4066075,"F",18,2016,13,"56-60"
"pLabCases[2,18,3,12]",10.7097,8.92320175,12.8853575,"M",18,2016,13,"56-60"
"pLabCases[1,19,3,12]",280.54,240.912225,328.207275,"F",19,2016,13,"56-60"
"pLabCases[2,19,3,12]",121.9655,104.82375,141.53185,"M",19,2016,13,"56-60"
"pLabCases[1,20,3,12]",124.659,106.681125,145.225675,"F",20,2016,13,"56-60"
"pLabCases[2,20,3,12]",55.9508,47.8828225,65.28957,"M",20,2016,13,"56-60"
"pLabCases[1,21,3,12]",4.8439,3.680802,6.3292285,"F",21,2016,13,"56-60"
"pLabCases[2,21,3,12]",2.26681,1.74970125,2.985962,"M",21,2016,13,"56-60"
"pLabCases[1,22,3,12]",2.507845,1.8667905,3.2831645,"F",22,2016,13,"56-60"
"pLabCases[2,22,3,12]",1.3871,1.04024175,1.83361575,"M",22,2016,13,"56-60"
"pLabCases[1,23,3,12]",0.8862665,0.5902601,1.28922375,"F",23,2016,13,"56-60"
"pLabCases[2,23,3,12]",0.4944115,0.330123125,0.7183858,"M",23,2016,13,"56-60"
"pLabCases[1,24,3,12]",0.963555,0.5866659,1.50347525,"F",24,2016,13,"56-60"
"pLabCases[2,24,3,12]",0.467185,0.28591855,0.739497375,"M",24,2016,13,"56-60"
"pLabCases[1,25,3,12]",46.66905,39.5005875,56.0924875,"F",25,2016,13,"56-60"
"pLabCases[2,25,3,12]",21.071,17.7020675,25.5074875,"M",25,2016,13,"56-60"
"pLabCases[1,26,3,12]",30.3163,25.746625,35.87512,"F",26,2016,13,"56-60"
"pLabCases[2,26,3,12]",13.53735,11.51496,15.9035775,"M",26,2016,13,"56-60"
"pLabCases[1,27,3,12]",14.1365,11.83759,17.1920525,"F",27,2016,13,"56-60"
"pLabCases[2,27,3,12]",7.52034,6.2670375,9.1608965,"M",27,2016,13,"56-60"
"pLabCases[1,1,4,12]",1.483045,1.0823955,2.058411,"F",1,2017,13,"56-60"
"pLabCases[2,1,4,12]",0.752051,0.5386566,1.05903775,"M",1,2017,13,"56-60"
"pLabCases[1,2,4,12]",5.14097,4.001672,6.68016775,"F",2,2017,13,"56-60"
"pLabCases[2,2,4,12]",2.2507,1.7764195,2.96503375,"M",2,2017,13,"56-60"
"pLabCases[1,3,4,12]",4.629535,3.6389935,5.84359925,"F",3,2017,13,"56-60"
"pLabCases[2,3,4,12]",2.51671,2.00581425,3.194968,"M",3,2017,13,"56-60"
"pLabCases[1,4,4,12]",3.58734,2.80365825,4.57844275,"F",4,2017,13,"56-60"
"pLabCases[2,4,4,12]",1.878795,1.46349825,2.3922725,"M",4,2017,13,"56-60"
"pLabCases[1,5,4,12]",92.19695,76.9625875,108.413125,"F",5,2017,13,"56-60"
"pLabCases[2,5,4,12]",42.751,35.9519425,51.1667075,"M",5,2017,13,"56-60"
"pLabCases[1,6,4,12]",869.877,776.168225,974.0999,"F",6,2017,13,"56-60"
"pLabCases[2,6,4,12]",384.607,342.28315,432.17735,"M",6,2017,13,"56-60"
"pLabCases[1,7,4,12]",0.1531225,0.0569075925,0.3554768,"F",7,2017,13,"56-60"
"pLabCases[2,7,4,12]",0.06458945,0.023765555,0.1503978,"M",7,2017,13,"56-60"
"pLabCases[1,8,4,12]",20.42615,17.1378075,24.588925,"F",8,2017,13,"56-60"
"pLabCases[2,8,4,12]",9.755955,8.146561,11.7890275,"M",8,2017,13,"56-60"
"pLabCases[1,9,4,12]",2.63425,1.93429575,3.55449125,"F",9,2017,13,"56-60"
"pLabCases[2,9,4,12]",1.26517,0.926967425,1.729011,"M",9,2017,13,"56-60"
"pLabCases[1,10,4,12]",20.0626,16.739195,23.9975425,"F",10,2017,13,"56-60"
"pLabCases[2,10,4,12]",9.429365,7.8294145,11.2968325,"M",10,2017,13,"56-60"
"pLabCases[1,11,4,12]",45.206,38.39268,53.33373,"F",11,2017,13,"56-60"
"pLabCases[2,11,4,12]",24.59975,20.8938625,29.156795,"M",11,2017,13,"56-60"
"pLabCases[1,12,4,12]",4.343285,3.358182,5.64486925,"F",12,2017,13,"56-60"
"pLabCases[2,12,4,12]",2.105025,1.613509,2.71686675,"M",12,2017,13,"56-60"
"pLabCases[1,13,4,12]",177.5595,151.042225,208.921875,"F",13,2017,13,"56-60"
"pLabCases[2,13,4,12]",84.71655,72.247595,99.721005,"M",13,2017,13,"56-60"
"pLabCases[1,14,4,12]",78.9696,67.398525,93.12554,"F",14,2017,13,"56-60"
"pLabCases[2,14,4,12]",41.1564,34.7465875,48.5595275,"M",14,2017,13,"56-60"
"pLabCases[1,15,4,12]",19.3875,15.9948375,23.73868,"F",15,2017,13,"56-60"
"pLabCases[2,15,4,12]",8.569685,7.0344225,10.4582425,"M",15,2017,13,"56-60"
"pLabCases[1,16,4,12]",3.169545,2.3298785,4.286711,"F",16,2017,13,"56-60"
"pLabCases[2,16,4,12]",1.474695,1.07889825,1.9818595,"M",16,2017,13,"56-60"
"pLabCases[1,17,4,12]",13.7912,11.2237775,16.9195575,"F",17,2017,13,"56-60"
"pLabCases[2,17,4,12]",5.94505,4.85194525,7.3004385,"M",17,2017,13,"56-60"
"pLabCases[1,18,4,12]",103.2595,86.795735,121.4713,"F",18,2017,13,"56-60"
"pLabCases[2,18,4,12]",46.19205,38.85372,54.3216825,"M",18,2017,13,"56-60"
"pLabCases[1,19,4,12]",45.58325,38.20152,54.7098025,"F",19,2017,13,"56-60"
"pLabCases[2,19,4,12]",19.82825,16.422335,23.7628275,"M",19,2017,13,"56-60"
"pLabCases[1,20,4,12]",11.72485,9.668114,14.6092475,"F",20,2017,13,"56-60"
"pLabCases[2,20,4,12]",5.287525,4.312161,6.5311735,"M",20,2017,13,"56-60"
"pLabCases[1,21,4,12]",1.36845,0.8636816,2.03578625,"F",21,2017,13,"56-60"
"pLabCases[2,21,4,12]",0.6384225,0.403877525,0.968512175,"M",21,2017,13,"56-60"
"pLabCases[1,22,4,12]",3.55134,2.75987175,4.5582425,"F",22,2017,13,"56-60"
"pLabCases[2,22,4,12]",1.97103,1.5155565,2.5316665,"M",22,2017,13,"56-60"
"pLabCases[1,23,4,12]",55.7553,48.4374175,64.63795,"F",23,2017,13,"56-60"
"pLabCases[2,23,4,12]",30.98045,26.8273175,35.6131225,"M",23,2017,13,"56-60"
"pLabCases[1,24,4,12]",3.57171,2.675957,4.638483,"F",24,2017,13,"56-60"
"pLabCases[2,24,4,12]",1.740035,1.30856175,2.261918,"M",24,2017,13,"56-60"
"pLabCases[1,25,4,12]",28.5797,23.7307775,34.58204,"F",25,2017,13,"56-60"
"pLabCases[2,25,4,12]",12.91095,10.71656,15.54364,"M",25,2017,13,"56-60"
"pLabCases[1,26,4,12]",1.54884,1.065533,2.16792425,"F",26,2017,13,"56-60"
"pLabCases[2,26,4,12]",0.689364,0.47420365,0.97322365,"M",26,2017,13,"56-60"
"pLabCases[1,27,4,12]",63.8542,54.3170025,75.2837324999999,"F",27,2017,13,"56-60"
"pLabCases[2,27,4,12]",33.81395,28.831615,40.0828575,"M",27,2017,13,"56-60"
"pLabCases[1,1,5,12]",3.4847,2.73159325,4.35690275,"F",1,2018,13,"56-60"
"pLabCases[2,1,5,12]",1.76016,1.382355,2.2394735,"M",1,2018,13,"56-60"
"pLabCases[1,2,5,12]",6.47865,5.1686435,8.17328975,"F",2,2018,13,"56-60"
"pLabCases[2,2,5,12]",2.8452,2.26457075,3.5481515,"M",2,2018,13,"56-60"
"pLabCases[1,3,5,12]",4.365435,3.450673,5.502297,"F",3,2018,13,"56-60"
"pLabCases[2,3,5,12]",2.38894,1.867925,3.00085825,"M",3,2018,13,"56-60"
"pLabCases[1,4,5,12]",0.25652,0.12143655,0.47267265,"F",4,2018,13,"56-60"
"pLabCases[2,4,5,12]",0.134041,0.0634953775,0.2450293,"M",4,2018,13,"56-60"
"pLabCases[1,5,5,12]",19.11535,15.8354325,23.4447925,"F",5,2018,13,"56-60"
"pLabCases[2,5,5,12]",8.943915,7.4098375,10.75766,"M",5,2018,13,"56-60"
"pLabCases[1,6,5,12]",26.1921,21.80999,31.1199,"F",6,2018,13,"56-60"
